date,symbol,PE,PB
2026-07-02,GHCLTEXTIL.NS,13.193473631064395,0.6179240723186178
2026-07-02,GLOSTERLTD.NS,44.72266173553701,0.749202826644761
2026-07-02,GNFC.NS,9.653242574257426,0.9095321165533997
2026-07-02,GOODLUCK.NS,27.123417846068644,3.639750005435106
2026-07-02,GPTHEALTH.NS,29.157344871844675,4.967983352584224
2026-07-02,GREENLAM.NS,115.82780499608911,5.791132911868475
2026-07-02,GREENPLY.NS,42.92679464592848,4.751070470071207
2026-07-02,HARSHA.NS,24.620625559600537,3.0468058485097362
2026-07-02,HEALTHX.NS,871.1927804347612,1.1588628474431197
2026-07-02,HNDFDS.NS,46.14252829272766,7.618770690155057
2026-07-02,IGPL.NS,623.3182814189167,1.0335872309157457
2026-07-02,IIFLCAPS.NS,18.93524178793602,4.234704631569721
2026-07-02,IKS.NS,41.81897008839306,16.86017012291514
2026-07-02,INDGN.NS,30.860561336948365,4.732440416061325
2026-07-02,JAMNAAUTO.NS,23.30577051805271,5.420475987721013
2026-07-02,JBMA.NS,75.95964864832241,11.987889755444462
2026-07-02,JINDALSAW.NS,17.04842962074273,1.3491337647776673
2026-07-02,JLHL.NS,48.81461642047211,6.133677791529045
2026-07-02,KICL.NS,62.61096034285715,0.26399576778910194
2026-07-02,KIMS.NS,144.58383935542676,14.429691921779392
2026-07-02,KOPRAN.NS,35.42383673192058,1.7576947636635478
2026-07-02,KRISHIVAL.NS,44.13715717380194,6.694244531477168
2026-07-02,KSL.NS,14.691535958115182,2.0026816595737937
2026-07-02,KTKBANK.NS,7.901658080469194,0.8570323089900241
2026-07-02,MAHLIFE.NS,26.670522886157052,4.193117534976558
2026-07-02,MBAPL.NS,34.610307693075924,12.87227489290578
2026-07-02,MOLDTKPAC.NS,32.53132565724483,3.7167001315253176
2026-07-02,NAHARINDUS.NS,9.879047825457702,0.5121427356123718
2026-07-02,NAZARA.NS,117.05813343128459,3.4650919973558536
2026-07-02,ORIENTBELL.NS,38.01390718357491,1.493665497864532
2026-07-02,PDSL.NS,45.800447849163795,2.981114766544695
2026-07-02,PGHL.NS,32.21522103912391,19.613151649843562
2026-07-02,PLASTIBLEN.NS,12.6870941984733,1.0884402179862005
2026-07-02,PRUDENT.NS,55.476186894843444,18.449687425113833
2026-07-02,PYRAMID.NS,21.857727272727317,2.526631236964544
2026-07-02,RAJRATAN.NS,32.4597325117538,4.0759036548713725
2026-07-02,REDINGTON.NS,14.355771164200654,2.3260619867258514
2026-07-02,REDTAPE.NS,31.295505702764498,9.543296355154402
2026-07-02,RELIGARE.NS,104.94614561451652,2.625218633441479
2026-07-02,SAKAR.NS,58.474301074122764,6.2452061081336705
2026-07-02,SANGAMIND.NS,32.35596691525421,2.483208551014151
2026-07-02,SBCL.NS,45.09434870136641,10.657188803431445
2026-07-02,SCPL.NS,29.602641213389074,4.3170048051254675
2026-07-02,SGFIN.NS,34.083086714710944,2.979720076426839
2026-07-02,SGMART.NS,69.06061674770352,6.348443567437818
2026-07-02,SHREEPUSHK.NS,18.783715836138008,2.444169674936906
2026-07-02,SHYAMMETL.NS,24.87893774495436,2.360901353081375
2026-07-02,SKIPPER.NS,29.52646575443372,5.274677867841187
2026-07-02,SKYGOLD.NS,29.751851390236812,11.979057801637905
2026-07-02,SOMANYCERA.NS,27.239999551052957,2.5775203528390285
2026-07-02,SRGHFL.NS,14.333332000615567,1.764311258571699
2026-07-02,STEELCAS.NS,35.408932888223774,9.439267192438702
2026-07-02,SUNDRMFAST.NS,33.31650190623999,4.582952187062999
2026-07-02,SUVEN.NS,-26.16043446319884,65.7281213192563
2026-07-02,TMB.NS,8.645962158887516,1.143840125736882
2026-07-02,TPLPLASTEH.NS,19.349144582043316,3.81083762195122
2026-07-02,TVSSCS.NS,53.24426787175316,3.314967220754655
2026-07-02,TVSSRICHAK.NS,45.012446251579505,2.7099384236016024
2026-07-02,USHAMART.NS,32.19137134444948,5.451467317704264
2026-07-02,V2RETAIL.NS,53.64275507280349,25.10660624371932
2026-07-02,VARROC.NS,43.263790391537924,6.0920844812696355
2026-07-02,VERANDA.NS,19.990315924041237,8.90143332098262
2026-07-02,VIJAYA.NS,81.49758770074006,17.638740106514504
2026-07-02,VINCOFE.NS,31.345204229999975,7.470287986156132
2026-07-02,VISAKAIND.NS,7.908626873008447,0.9067567359032909
2026-07-02,VSSL.NS,21.578157625932274,3.2995588624531598
2026-07-02,VTL.NS,25.100202879570627,1.8770421363806036
2026-07-02,WALCHANNAG.NS,-111.78468769911477,4.4035211238636665
2026-07-02,WANBURY.NS,15.192535755179213,16.950942964231487
2026-07-02,WSTCSTPAPR.NS,23.03378916440897,0.8522691006687665
2026-07-02,ZFCVINDIA.NS,54.69988025339367,8.799858167650738
2026-07-02,ZOTA.NS,-66.9894253139535,21.810784892674768
2026-07-02,505978.BO,,
2026-07-02,513472.BO,,
2026-07-02,543373.BO,,
2026-07-02,544037.BO,,
2026-07-02,544431.BO,,
2026-07-02,5PAISA.NS,38.55683629022402,2.8225405378364954
2026-07-02,AGARWALEYE.NS,111.63066993272754,7.716387066949688
2026-07-02,AIMTRON.NS,,16.60732599506388
2026-07-02,ANGELONE.NS,33.98118828368488,5.057161949604323
2026-07-02,ARMANFIN.NS,31.633422619922253,2.048334749991423
2026-07-02,ASHIANA.NS,33.768337247540266,5.211586089674441
2026-07-02,AVTNPL.NS,16.652757215619722,2.130634767669188
2026-07-02,BANSWRAS.NS,14.446597757307591,0.8057739819585971
2026-07-02,BELRISE.NS,42.447694174096725,7.773188331963483
2026-07-02,BHARATSE.NS,33.09191287878775,7.184797738370596
2026-07-02,CARYSIL.NS,33.955008405336606,6.274781261188693
2026-07-02,CCL.NS,40.6013025374903,8.00992538483045
2026-07-02,CENTENKA.NS,11.493011112257038,0.8175762693097246
2026-07-02,CHENNPETRO.NS,5.442833029817619,2.057666984701431
2026-07-02,DIACABS.NS,69.54645255045529,-12.518456439783302
2026-07-02,DIAMONDYD.NS,278.45544728732966,3.9171349411952194
2026-07-02,DLINKINDIA.NS,17.65689013549876,3.8641737733706285
2026-07-02,FINEORG.NS,38.29464452319869,6.9582488458237295
2026-07-02,FRESHARA.NS,,4.490193342210385
2026-07-02,GAEL.NS,24.495195954384148,2.4825875837283125
2026-07-02,GANESHBE.NS,10.117193376697571,1.3629341162855202
2026-07-02,GEOJITFSL.NS,27.190015100000014,1.757784731716124
2026-07-02,GHCLTEXTIL.NS,13.193473631064395,0.6179240723186178
2026-07-02,GLOSTERLTD.NS,44.72266173553701,0.749202826644761
2026-07-02,GNFC.NS,9.653242574257426,0.9095321165533997
2026-07-02,GOODLUCK.NS,27.123417846068644,3.639750005435106
2026-07-02,GPTHEALTH.NS,29.157344871844675,4.967983352584224
2026-07-02,GREENLAM.NS,115.82780499608911,5.791132911868475
2026-07-02,GREENPLY.NS,42.92679464592848,4.751070470071207
2026-07-02,HARSHA.NS,24.620625559600537,3.0468058485097362
2026-07-02,HEALTHX.NS,871.1927804347612,1.1588628474431197
2026-07-02,HNDFDS.NS,46.14252829272766,7.618770690155057
2026-07-02,IGPL.NS,623.3182814189167,1.0335872309157457
2026-07-02,IIFLCAPS.NS,18.93524178793602,4.234704631569721
2026-07-02,IKS.NS,41.81897008839306,16.86017012291514
2026-07-02,INDGN.NS,30.860561336948365,4.732440416061325
2026-07-02,JAMNAAUTO.NS,23.30577051805271,5.420475987721013
2026-07-02,JBMA.NS,75.95964864832241,11.987889755444462
2026-07-02,JINDALSAW.NS,17.04842962074273,1.3491337647776673
2026-07-02,JLHL.NS,48.81461642047211,6.133677791529045
2026-07-02,KICL.NS,62.61096034285715,0.26399576778910194
2026-07-02,KIMS.NS,144.58383935542676,14.429691921779392
2026-07-02,KOPRAN.NS,35.42383673192058,1.7576947636635478
2026-07-02,KRISHIVAL.NS,44.13715717380194,6.694244531477168
2026-07-02,KSL.NS,14.691535958115182,2.0026816595737937
2026-07-02,KTKBANK.NS,7.901658080469194,0.8570323089900241
2026-07-02,MAHLIFE.NS,26.670522886157052,4.193117534976558
2026-07-02,MBAPL.NS,34.610307693075924,12.87227489290578
2026-07-02,MOLDTKPAC.NS,32.53132565724483,3.7167001315253176
2026-07-02,NAHARINDUS.NS,9.879047825457702,0.5121427356123718
2026-07-02,NAZARA.NS,117.05813343128459,3.4650919973558536
2026-07-02,ORIENTBELL.NS,38.01390718357491,1.493665497864532
2026-07-02,PDSL.NS,45.800447849163795,2.981114766544695
2026-07-02,PGHL.NS,32.21522103912391,19.613151649843562
2026-07-02,PLASTIBLEN.NS,12.6870941984733,1.0884402179862005
2026-07-02,PRUDENT.NS,55.476186894843444,18.449687425113833
2026-07-02,PYRAMID.NS,21.857727272727317,2.526631236964544
2026-07-02,RAJRATAN.NS,32.4597325117538,4.0759036548713725
2026-07-02,REDINGTON.NS,14.355771164200654,2.3260619867258514
2026-07-02,REDTAPE.NS,31.295505702764498,9.543296355154402
2026-07-02,RELIGARE.NS,104.94614561451652,2.625218633441479
2026-07-02,SAKAR.NS,58.474301074122764,6.2452061081336705
2026-07-02,SANGAMIND.NS,32.35596691525421,2.483208551014151
2026-07-02,SBCL.NS,45.09434870136641,10.657188803431445
2026-07-02,SCPL.NS,29.602641213389074,4.3170048051254675
2026-07-02,SGFIN.NS,34.083086714710944,2.979720076426839
2026-07-02,SGMART.NS,69.06061674770352,6.348443567437818
2026-07-02,SHREEPUSHK.NS,18.783715836138008,2.444169674936906
2026-07-02,SHYAMMETL.NS,24.87893774495436,2.360901353081375
2026-07-02,SKIPPER.NS,29.52646575443372,5.274677867841187
2026-07-02,SKYGOLD.NS,29.751851390236812,11.979057801637905
2026-07-02,SOMANYCERA.NS,27.239999551052957,2.5775203528390285
2026-07-02,SRGHFL.NS,14.333332000615567,1.764311258571699
2026-07-02,STEELCAS.NS,35.408932888223774,9.439267192438702
2026-07-02,SUNDRMFAST.NS,33.31650190623999,4.582952187062999
2026-07-02,SUVEN.NS,-26.16043446319884,65.7281213192563
2026-07-02,TMB.NS,8.645962158887516,1.143840125736882
2026-07-02,TPLPLASTEH.NS,19.349144582043316,3.81083762195122
2026-07-02,TVSSCS.NS,53.24426787175316,3.314967220754655
2026-07-02,TVSSRICHAK.NS,45.012446251579505,2.7099384236016024
2026-07-02,USHAMART.NS,32.19137134444948,5.451467317704264
2026-07-02,V2RETAIL.NS,53.64275507280349,25.10660624371932
2026-07-02,VARROC.NS,43.263790391537924,6.0920844812696355
2026-07-02,VERANDA.NS,19.990315924041237,8.90143332098262
2026-07-02,VIJAYA.NS,81.49758770074006,17.638740106514504
2026-07-02,VINCOFE.NS,31.345204229999975,7.470287986156132
2026-07-02,VISAKAIND.NS,7.908626873008447,0.9067567359032909
2026-07-02,VSSL.NS,21.578157625932274,3.2995588624531598
2026-07-02,VTL.NS,25.100202879570627,1.8770421363806036
2026-07-02,WALCHANNAG.NS,-111.78468769911477,4.4035211238636665
2026-07-02,WANBURY.NS,15.192535755179213,16.950942964231487
2026-07-02,WSTCSTPAPR.NS,23.03378916440897,0.8522691006687665
2026-07-02,ZFCVINDIA.NS,54.69988025339367,8.799858167650738
2026-07-02,ZOTA.NS,-66.9894253139535,21.810784892674768
2026-07-02,505036.BO,,
2026-07-02,505978.BO,,
2026-07-02,513472.BO,,
2026-07-02,540718.BO,,
2026-07-02,ACE.NS,28.64751208933005,7.356517630308767
2026-07-02,AGARWALEYE.NS,111.63066993272754,7.716387066949688
2026-07-02,AIMTRON.NS,,16.60732599506388
2026-07-02,ALIVUS.NS,24.7096635323129,4.950738228680548
2026-07-02,ANGELONE.NS,33.98118828368488,5.057161949604323
2026-07-02,ARMANFIN.NS,31.633422619922253,2.048334749991423
2026-07-02,ASHIANA.NS,33.768337247540266,5.211586089674441
2026-07-02,BHARATSE.NS,33.09191287878775,7.184797738370596
2026-07-02,CARERATING.NS,29.120860452532575,5.285186224232078
2026-07-02,CARYSIL.NS,33.955008405336606,6.274781261188693
2026-07-02,CENTENKA.NS,11.493011112257038,0.8175762693097246
2026-07-02,CHENNPETRO.NS,5.442833029817619,2.057666984701431
2026-07-02,CNL.NS,15.871473633840834,3.6063133035310098
2026-07-02,CRAFTSMAN.NS,63.37847315424882,7.455959726996442
2026-07-02,DIACABS.NS,69.54645255045529,-12.518456439783302
2026-07-02,DIAMONDYD.NS,278.45544728732966,3.9171349411952194
2026-07-02,DIVGIITTS.NS,64.38905463970588,5.062477074408902
2026-07-02,DLINKINDIA.NS,17.65689013549876,3.8641737733706285
2026-07-02,FINEORG.NS,38.29464452319869,6.9582488458237295
2026-07-02,FRESHARA.NS,,4.490193342210385
2026-07-02,GAEL.NS,24.495195954384148,2.4825875837283125
2026-07-02,GANESHBE.NS,10.117193376697571,1.3629341162855202
2026-07-02,GEOJITFSL.NS,27.190015100000014,1.757784731716124
2026-07-02,GHCLTEXTIL.NS,13.193473631064395,0.6179240723186178
2026-07-02,GKWLIMITED.NS,-447.7457900432909,0.40245951251590517
2026-07-02,GLOSTERLTD.NS,44.72266173553701,0.749202826644761
